Sentence #,Word,POS,Tag
,its,PRP$,O
,position,NN,O
,",",",",O
,then,RB,O
,do,VBP,O
,these,DT,O
,steps,NNS,O
,.,.,O
Sentence: 94,Cabin,NNP,B-component
,Temperature,NNP,B-component
,Sensor,NNP,I-component
,Assembly,NNP,O
,Filter,NNP,O
,Removal,NNP,O
,.,.,O
Sentence: 95,Examine,NNP,O
,the,DT,O
,temperature,NN,B-component
,sensor,NN,I-component
,assembly,NN,O
,filter,NN,O
,for,IN,O
,blockage,NN,O
,.,.,O
Sentence: 96,If,IN,O
,blockage,NN,O
,is,VBZ,O
,found,VBN,O
,",",",",O
,then,RB,O
,do,VBP,O
,these,DT,O
,steps,NNS,O
,.,.,O
Sentence: 97,Install,NNP,O
,a,DT,O
,new,JJ,O
,filter,NN,O
,.,.,O
Sentence: 98,Cabin,NNP,B-component
,Temperature,NNP,B-component
,Sensor,NNP,I-component
,Assembly,NNP,O
,Filter,NNP,O
,Installation,NN,O
,.,.,O
Sentence: 99,Do,VBP,O
,the,DT,O
,Repair,NNP,O
,Confirmation,NNP,O
,at,IN,O
,the,DT,O
,end,NN,O
,of,IN,O
,this,DT,O
,task,NN,O
,.,.,O
Sentence: 100,If,IN,O
,no,DT,O
,blockage,NN,O
,is,VBZ,O
,found,VBN,O
,",",",",O
,then,RB,O
,continue,VB,O
,.,.,O
Sentence: 101,Inspect,NNP,O
,the,DT,O
,duct,NN,B-component
,from,IN,O
,the,DT,O
,filter,NN,O
,to,TO,O
,the,DT,O
,temperature,NN,B-component
,sensor,NN,I-component
,for,IN,O
,blockage,NN,O
,.,.,O
Sentence: 102,If,IN,O
,blockage,NN,O
,is,VBZ,O
,found,VBN,O
,",",",",O
,then,RB,O
,do,VBP,O
,these,DT,O
,steps,NNS,O
,.,.,O
Sentence: 103,Clean,NNP,O
,the,DT,O
,duct,NN,B-component
,.,.,O
Sentence: 104,Cabin,NNP,B-component
,Temperature,NNP,B-component
,Sensor,NNP,I-component
,Assembly,NNP,O
,Filter,NNP,O
,Installation,NN,O
,.,.,O
Sentence: 105,Do,VBP,O
,the,DT,O
,Repair,NNP,O
,Confirmation,NNP,O
,at,IN,O
,the,DT,O
,end,NN,O
,of,IN,O
,this,DT,O
,task,NN,O
,.,.,O
Sentence: 106,If,IN,O
,no,DT,O
,blockage,NN,O
,is,VBZ,O
,found,VBN,O
,",",",",O
,then,RB,O
,do,VBP,O
,these,DT,O
,steps,NNS,O
,.,.,O
Sentence: 107,Cabin,NNP,B-component
,Temperature,NNP,B-component
,Sensor,NNP,I-component
,Assembly,NNP,O
,Filter,NNP,O
,Installation,NN,O
,.,.,O
Sentence: 108,Replace,NNP,O
,the,DT,O
,Cabin,NNP,B-component
,Temperature,NNP,B-component
,Sensor,NNP,I-component
,Fan,NNP,B-component
,.,.,O
Sentence: 109,Cabin,NNP,B-component
,Temperature,NNP,B-component
,Sensor,NNP,I-component
,Fan,NNP,B-component
,Removal,NNP,O
,.,.,O
Sentence: 110,Cabin,NNP,B-component
,Temperature,NNP,B-component
,Sensor,NNP,I-component
,Fan,NNP,B-component
,Installation,NN,O
,.,.,O
Sentence: 111,Do,VBP,O
,the,DT,O
,Repair,NNP,O
,Confirmation,NNP,O
,at,IN,O
,the,DT,O
,end,NN,O
,of,IN,O
,this,DT,O
,task,NN,O
,.,.,O
Sentence: 112,If,IN,O
,the,DT,O
,vacuum,NN,O
,from,IN,O
,the,DT,O
,fan,NN,B-component
,will,MD,O
,hold,VB,O
,the,DT,O
,paper,NN,O
,",",",",O
,then,RB,O
,remove,VB,O
,the,DT,O
,paper,NN,O
,and,CC,O
,continue,VB,O
,.,.,O
Sentence: 113,Do,VBP,O
,this,DT,O
,check,NN,O
,of,IN,O
,the,DT,O
,wiring,NN,O
,for,IN,O
,P,NN,O
,5,CD,O
,-,:,O
,17,CD,O
,cabin,NN,B-component
,temperature,NN,O
,panel,NN,B-component
,and,CC,O
,the,DT,O
,temperature,NN,B-component
,bulb,NN,I-component
,for,IN,O
,the,DT,O
,aft,JJ,O
,passenger,NN,O
,cabin,NN,B-component
,zone,NN,O
,.,.,O
Sentence: 114,Lower,JJR,O
,the,DT,O
,P,NN,O
,5,CD,O
,overhead,NN,B-component
,panel,NN,I-component
,to,TO,O
,get,VB,O
,access,NN,O
,to,TO,O
,electrical,JJ,O
,connector,NN,B-component
,D,NNP,O
,3996,CD,O
,for,IN,O
,the,DT,O
,air,NN,O
,temperature,NN,B-component
,selector,NN,I-component
,switch,NN,B-component
,S,NNP,O
,1,CD,O
,.,.,O
Sentence: 115,Do,VBP,O
,the,DT,O
,steps,NNS,O
,to,TO,O
,remove,VB,O
,the,DT,O
,bullnose,NN,O
,cover,NN,B-component
,in,IN,O
,this,DT,O
,task,NN,O
,to,TO,O
,get,VB,O
,access,NN,O
,to,TO,O
,the,DT,O
,temperature,NN,B-component
,bulb,NN,I-component
,.,.,O
Sentence: 116,Cabin,NNP,B-component
,Temperature,NNP,B-component
,Bulb,NNP,I-component
,Removal,NNP,O
,.,.,O
Sentence: 117,Disconnect,NNP,O
,the,DT,O
,electrical,JJ,O
,connector,NN,B-component
,from,IN,O
,the,DT,O
,aft,JJ,O
,passenger,NN,O
,cabin,NN,B-component
,temperature,NN,B-component
,bulb,NN,I-component
,.,.,O
Sentence: 118,Do,VBP,O
,a,DT,O
,check,NN,O
,for,IN,O
,an,DT,O
,open,JJ,O
,circuit,NN,B-component
,between,IN,O
,these,DT,O
,pins,NNS,B-component
,.,.,O
Sentence: 119,If,IN,O
,there,EX,O
,is,VBZ,O
,an,DT,O
,open,JJ,O
,circuit,NN,B-component
,",",",",O
,then,RB,O
,do,VBP,O
,these,DT,O
,steps,NNS,O
,.,.,O
Sentence: 120,Repair,NNP,O
,the,DT,O
,wiring,NN,O
,.,.,O
Sentence: 121,Close,NNP,O
,the,DT,O
,P,NN,O
,5,CD,O
,overhead,NN,B-component
,panel,NN,I-component
,.,.,O
Sentence: 122,Do,VBP,O
,the,DT,O
,Repair,NNP,O
,Confirmation,NNP,O
,at,IN,O
,the,DT,O
,end,NN,O
,of,IN,O
,this,DT,O
,task,NN,O
,.,.,O
Sentence: 123,If,IN,O
,there,EX,O
,is,VBZ,O
,continuity,NN,O
,",",",",O
,then,RB,O
,continue,VB,O
,.,.,O
Sentence: 124,Replace,NNP,O
,the,DT,O
,aft,JJ,O
,passenger,NN,O
,cabin,NN,B-component
,temperature,NN,B-component
,bulb,NN,I-component
,.,.,O
Sentence: 125,These,DT,O
,are,VBP,O
,the,DT,O
,tasks,NNS,O
,.,.,O
Sentence: 126,Cabin,NNP,B-component
,Temperature,NNP,B-component
,Bulb,NNP,I-component
,Removal,NNP,O
,.,.,O
Sentence: 127,Cabin,NNP,B-component
,Temperature,NNP,B-component
,Bulb,NNP,I-component
,Installation,NN,O
,.,.,O
Sentence: 128,Do,VBP,O
,the,DT,O
,Repair,NNP,O
,Confirmation,NNP,O
,at,IN,O
,the,DT,O
,end,NN,O
,of,IN,O
,this,DT,O
,task,NN,O
,.,.,O
Sentence: 129,Replace,NNP,O
,the,DT,O
,Air,NNP,O
,Temperature,NNP,B-component
,Selector,NNP,I-component
,",",",",O
,S,NNP,O
,1,CD,O
,.,.,O
Sentence: 130,Close,NNP,O
,the,DT,O
,P,NN,O
,5,CD,O
,overhead,NN,B-component
,panel,NN,I-component
,.,.,O
Sentence: 131,Do,VBP,O
,the,DT,O
,Repair,NNP,O
,Confirmation,NNP,O
,at,IN,O
,the,DT,O
,end,NN,O
,of,IN,O
,this,DT,O
,task,NN,O
,.,.,O
Sentence: 132,Supply,NNP,O
,conditioned,VBN,O
,air,NN,O
,with,IN,O
,the,DT,O
,right,NN,O
,cooling,VBG,B-component
,pack,NN,I-component
,.,.,O
Sentence: 133,Supply,NNP,O
,Conditioned,NNP,O
,Air,NNP,O
,with,IN,O
,a,DT,O
,Cooling,NNP,O
,Pack,NNP,O
,.,.,O
Sentence: 134,On,IN,O
,the,DT,O
,P,NN,O
,5,CD,O
,-,:,O
,17,CD,O
,cabin,NN,B-component
,temperature,NN,O
,panel,NN,B-component
,",",",",O
,put,VBP,O
,the,DT,O
,CONT,NNP,O
,CAB,NNP,O
,",",",",O
,FWD,NNP,O
,CAB,NNP,O
,and,CC,O
,AFT,NNP,O
,CABIN,NNP,B-component
,temperature,NN,B-component
,selectors,NNS,I-component
,to,TO,O
,the,DT,O
,AUTO,NNP,O
,(,(,O
,12,CD,O
,:,:,O
,00,CD,O
,),),O
,position,NN,O
,.,.,O
Sentence: 135,Operate,NNP,O
,the,DT,O
,pack,NN,O
,for,IN,O
,two,CD,O
,minutes,NNS,O
,to,TO,O
,let,VB,O
,output,NN,O
,temperature,NN,O
,to,TO,O
,become,VB,O
,stable,JJ,O
,.,.,O
Sentence: 136,Put,VB,O
,the,DT,O
,air,NN,O
,temperature,NN,B-component
,selector,NN,I-component
,on,IN,O
,the,DT,O
,P,NN,O
,5,CD,O
,-,:,O
,17,CD,O
,cabin,NN,B-component
,temperature,NN,O
,panel,NN,B-component
,to,TO,O
,the,DT,O
,AFT,NNP,O
,PASS,NNP,O
,CAB,NNP,O
,position,NN,O
,.,.,O
Sentence: 137,Make,VB,O
,sure,JJ,O
,the,DT,O
,temperature,NN,O
,shown,VBN,O
,on,IN,O
,the,DT,O
,cabin,NN,B-component
,temperature,NN,B-component
,indicator,NN,I-component
,is,VBZ,O
,correct,JJ,O
,for,IN,O
,the,DT,O
,AFT,NNP,O
,PASS,NNP,O
,CAB,NNP,O
,position,NN,O
,.,.,O
Sentence: 138,If,IN,O
,the,DT,O
,temperature,NN,O
,shown,VBN,O
,on,IN,O
,the,DT,O
,cabin,NN,B-component
,temperature,NN,B-component
,indicator,NN,I-component
,is,VBZ,O
,correct,JJ,O
,for,IN,O
,the,DT,O
,AFT,NNP,O
,PASS,NNP,O
,CAB,NNP,O
,",",",",O
,then,RB,O
,you,PRP,O
,corrected,VBD,O
,the,DT,O
,fault,NN,O
,.,.,O
Sentence: 139,If,IN,O
,the,DT,O
,temperature,NN,O
,shown,VBN,O
,on,IN,O
,the,DT,O
,Cabin,NNP,B-component
,Temperature,NNP,B-component
,Indicator,NNP,I-component
,is,VBZ,O
,not,RB,O
,correct,JJ,O
,for,IN,O
,the,DT,O
,AFT,NNP,O
,PASS,NNP,O
,CAB,NNP,O
,",",",",O
,then,RB,O
,continue,VB,O
,the,DT,O
,Fault,NNP,O
,Isolation,NNP,O
,procedure,NN,O
,at,IN,O
,the,DT,O
,subsequent,JJ,O
,step,NN,O
,.,.,O
Sentence: 140,Aft,NNP,O
,Passenger,NNP,O
,Cabin,NNP,B-component
,Supply,NNP,O
,Duct,NNP,B-component
,Temperature,NNP,O
,Indication,NNP,O
,Not,RB,O
,Correct,NNP,O
,.,.,O
Sentence: 141,The,DT,O
,AFT,NNP,O
,SUPPLY,NNP,O
,DUCT,NNP,B-component
,air,NN,O
,temperature,NN,O
,shown,VBN,O
,on,IN,O
,the,DT,O
,indicator,NN,B-component
,of,IN,O
,the,DT,O
,P,NN,O
,5,CD,O
,-,:,O
,17,CD,O
,cabin,NN,B-component
,temperature,NN,O
,panel,NN,B-component
,is,VBZ,O
,not,RB,O
,correct,JJ,O
,.,.,O
Sentence: 142,This,DT,O
,is,VBZ,O
,the,DT,O
,primary,JJ,O
,circuit,NN,B-component
,breaker,NN,I-component
,related,VBN,O
,to,TO,O
,the,DT,O
,fault,NN,O
,.,.,O
Sentence: 143,Supply,NNP,O
,conditioned,VBN,O
,air,NN,O
,with,IN,O
,the,DT,O
,right,NN,O
,cooling,VBG,B-component
,pack,NN,I-component
,.,.,O
Sentence: 144,Supply,NNP,O
,Conditioned,NNP,O
,Air,NNP,O
,with,IN,O
,a,DT,O
,Cooling,NNP,O
,Pack,NNP,O
,.,.,O
Sentence: 145,On,IN,O
,the,DT,O
,P,NN,O
,5,CD,O
,-,:,O
,17,CD,O
,cabin,NN,B-component
,temperature,NN,O
,panel,NN,B-component
,",",",",O
,put,VBP,O
,the,DT,O
,CONT,NNP,O
,CAB,NNP,O
,",",",",O
,FWD,NNP,O
,CAB,NNP,O
,and,CC,O
,AFT,NNP,O
,CAB,NNP,O
,temperature,NN,B-component
,selectors,NNS,I-component
,to,TO,O
,the,DT,O
,AUTO,NNP,O
,(,(,O
,12,CD,O
,:,:,O
,00,CD,O
,),),O
,position,NN,O
,.,.,O
Sentence: 146,Operate,NNP,O
,the,DT,O
,pack,NN,O
,for,IN,O
,two,CD,O
,minutes,NNS,O
,to,TO,O
,let,VB,O
,output,NN,O
,temperature,NN,O
,to,TO,O
,become,VB,O
,stable,JJ,O
,.,.,O
Sentence: 147,Use,NN,O
,a,DT,O
,thermometer,NN,B-component
,",",",",O
,STD-,NNP,O
,1122,CD,O
,to,TO,O
,determine,VB,O
,the,DT,O
,ambient,NN,O
,air,NN,O
,temperature,NN,O
,in,IN,O
,the,DT,O
,forward,JJ,O
,passenger,NN,O
,cabin,NN,B-component
,zone,NN,O
,.,.,O
Sentence: 148,Move,VB,O
,the,DT,O
,air,NN,O
,temperature,NN,B-component
,selector,NN,I-component
,on,IN,O
,the,DT,O
,P,NN,O
,5,CD,O
,-,:,O
,17,CD,O
,cabin,NN,B-component
,temperature,NN,O
,panel,NN,B-component
,to,TO,O
,the,DT,O
,AFT,NNP,O
,SUPPLY,NNP,O
,DUCT,NNP,B-component
,position,NN,O
,.,.,O
Sentence: 149,The,DT,O
,temperature,NN,O
,shown,VBN,O
,on,IN,O
,the,DT,O
,indicator,NN,B-component
,should,MD,O
,be,VB,O
,approximately,RB,O
,the,DT,O
,same,JJ,O
,as,IN,O
,the,DT,O
,ambient,NN,O
,air,NN,O
,temperature,NN,O
,.,.,O
Sentence: 150,Put,VB,O
,the,DT,O
,air,NN,O
,temperature,NN,B-component
,selector,NN,I-component
,on,IN,O
,the,DT,O
,P,NN,O
,5,CD,O
,-,:,O
,17,CD,O
,cabin,NN,B-component
,temperature,NN,O
,panel,NN,B-component
,to,TO,O
,the,DT,O
,FWD,NNP,O
,SUPPLY,NNP,O
,DUCT,NNP,B-component
,position,NN,O
,.,.,O
Sentence: 151,The,DT,O
,temperature,NN,O
,shown,VBN,O
,on,IN,O
,the,DT,O
,indicator,NN,B-component
,should,MD,O
,be,VB,O
,approximately,RB,O
,the,DT,O
,same,JJ,O
,as,IN,O
,the,DT,O
,ambient,NN,O
,air,NN,O
,temperature,NN,O
,.,.,O
Sentence: 152,If,IN,O
,the,DT,O
,temperature,NN,O
,on,IN,O
,the,DT,O
,indicator,NN,B-component
,is,VBZ,O
,not,RB,O
,correct,JJ,O
,for,IN,O
,the,DT,O
,two,CD,O
,positions,NNS,O
,",",",",O
,then,RB,O
,do,VBP,O
,the,DT,O
,Fault,NNP,O
,Isolation,NNP,O
,Procedure,NNP,O
,-,:,O
,Temperature,NNP,O
,Indication,NNP,O
,Not,RB,O
,Correct,NNP,O
,for,IN,O
,More,JJR,O
,Than,IN,O
,One,CD,O
,Position,NNP,O
,.,.,O
Sentence: 153,If,IN,O
,the,DT,O
,temperature,NN,O
,on,IN,O
,the,DT,O
,indicator,NN,B-component
,is,VBZ,O
,correct,JJ,O
,for,IN,O
,the,DT,O
,FWD,NNP,O
,SUPPLY,NNP,O
,DUCT,NNP,B-component
,position,NN,O
,",",",",O
,but,CC,O
,not,RB,O
,correct,JJ,O
,for,IN,O
,the,DT,O
,AFT,NNP,O
,SUPPLY,NNP,O
,DUCT,NNP,B-component
,position,NN,O
,",",",",O
,then,RB,O
,do,VBP,O
,the,DT,O
,Fault,NNP,O
,Isolation,NNP,O
,Procedure,NNP,O
,-,:,O
,Temperature,NNP,O
,Indication,NNP,O
,Not,RB,O
,Correct,NNP,O
,for,IN,O
,One,CD,O
,Position,NNP,O
,.,.,O
Sentence: 154,If,IN,O
,the,DT,O
,temperature,NN,O
,on,IN,O
,the,DT,O
,indicator,NN,B-component
,is,VBZ,O
,correct,JJ,O
,for,IN,O
,the,DT,O
,FWD,NNP,O
,SUPPLY,NNP,O
,DUCT,NNP,B-component
,and,CC,O
,the,DT,O
,AFT,NNP,O
,SUPPLY,NNP,O
,DUCT,NNP,B-component
,positions,NNS,O
,",",",",O
,then,RB,O
,there,EX,O
,was,VBD,O
,an,DT,O
,intermittent,JJ,O
,fault,NN,O
,.,.,O
Sentence: 155,Temperature,NNP,O
,Indication,NNP,O
,Not,RB,O
,Correct,NNP,O
,for,IN,O
,More,JJR,O
,Than,IN,O
,One,CD,O
,Position,NNP,O
,.,.,O
Sentence: 156,This,DT,O
,procedure,NN,O
,isolates,VBZ,O
,the,DT,O
,fault,NN,O
,to,TO,O
,one,CD,O
,of,IN,O
,these,DT,O
,possible,JJ,O
,causes,NNS,O
,.,.,O
Sentence: 157,Do,VBP,O
,this,DT,O
,check,NN,O
,for,IN,O
,28,CD,O
,VDC,NNP,O
,at,IN,O
,the,DT,O
,cabin,NN,B-component
,temperature,NN,B-component
,indicator,NN,I-component
,.,.,O
Sentence: 158,Lower,JJR,O
,the,DT,O
,P,NN,O
,5,CD,O
,overhead,NN,B-component
,panel,NN,I-component
,to,TO,O
,get,VB,O
,access,NN,O
,to,TO,O
,electrical,JJ,O
,connector,NN,B-component
,D,NNP,I-component
,90,CD,I-component
,for,IN,O
,cabin,NN,B-component
,temperature,NN,B-component
,indicator,NN,I-component
,N,NNP,O
,11,CD,O
,.,.,O
Sentence: 159,Do,VBP,O
,a,DT,O
,check,NN,O
,for,IN,O
,28,CD,O
,VDC,NNP,O
,between,IN,O
,pin,NN,B-component
,2,CD,O
,of,IN,O
,connector,NN,B-component
,D,NNP,I-component
,90,CD,I-component
,and,CC,O
,structure,NN,O
,ground,NN,O
,.,.,O
Sentence: 160,If,IN,O
,there,EX,O
,is,VBZ,O
,not,RB,O
,28,CD,O
,VDC,NNP,O
,at,IN,O
,pin,NN,B-component
,2,CD,O
,of,IN,O
,D,NNP,O
,90,CD,O
,",",",",O
,then,RB,O
,do,VBP,O
,these,DT,O
,steps,NNS,O
,.,.,O
Sentence: 161,Repair,NNP,O
,the,DT,O
,wiring,NN,O
,between,IN,O
,pin,NN,B-component
,2,CD,O
,of,IN,O
,D,NNP,O
,90,CD,O
,and,CC,O
,circuit,NN,B-component
,breaker,NN,I-component
,C,NNP,O
,00076,CD,O
,.,.,O
Sentence: 162,This,DT,O
,is,VBZ,O
,the,DT,O
,circuit,NN,B-component
,breaker,NN,I-component
,.,.,O
Sentence: 163,Close,NNP,O
,the,DT,O
,P,NN,O
,5,CD,O
,overhead,NN,B-component
,panel,NN,I-component
,.,.,O
Sentence: 164,Do,VBP,O
,the,DT,O
,Repair,NNP,O
,Confirmation,NNP,O
,at,IN,O
,the,DT,O
,end,NN,O
,of,IN,O
,this,DT,O
,task,NN,O
,.,.,O
Sentence: 165,If,IN,O
,there,EX,O
,is,VBZ,O
,28,CD,O
,VDC,NNP,O
,at,IN,O
,pin,NN,B-component
,2,CD,O
,of,IN,O
,D,NNP,O
,90,CD,O
,",",",",O
,then,RB,O
,continue,VB,O
,.,.,O
Sentence: 166,Do,VBP,O
,a,DT,O
,resistance,NN,O
,check,NN,O
,between,IN,O
,the,DT,O
,bonding,NN,B-component
,jumper,NN,I-component
,at,IN,O
,the,DT,O
,upper,JJ,O
,left,JJ,O
,corner,NN,O
,of,IN,O
,the,DT,O
,P,NN,O
,5,CD,O
,forward,RB,O
,overhead,NN,B-component
,panel,NN,I-component
,and,CC,O
,the,DT,O
,airplane,NN,B-component
,structure,NN,O
,.,.,O
Sentence: 167,Make,VB,O
,sure,JJ,O
,that,IN,O
,the,DT,O
,resistance,NN,O
,is,VBZ,O
,not,RB,O
,more,JJR,O
,than,IN,O
,the,DT,O
,value,NN,O
,specified,VBN,O
,in,IN,O
,Standard,NNP,O
,Wiring,NNP,O
,Practices,NNPS,O
,Manual,NNP,O
,20,CD,O
,-,:,O
,20,CD,O
,-,:,O
,10,CD,O
,",",",",O
,5,CD,O
,.,.,O
,D,NNP,O
,.,.,O
Sentence: 168,If,IN,O
,the,DT,O
,resistance,NN,O
,is,VBZ,O
,greater,JJR,O
,than,IN,O
,allowed,VBN,O
,",",",",O
,repair,NN,O
,the,DT,O
,installation,NN,O
,of,IN,O
,the,DT,O
,bonding,NN,B-component
,jumper,NN,I-component
,with,IN,O
,the,DT,O
,SWPM,NNP,O
,20,CD,O
,-,:,O
,20,CD,O
,-,:,O
,10,CD,O
,instructions,NNS,O
,.,.,O
Sentence: 169,Close,NNP,O
,the,DT,O
,P,NN,O
,5,CD,O
,forward,RB,O
,overhead,NN,B-component
,panel,NN,I-component
,.,.,O
Sentence: 170,Do,VBP,O
,the,DT,O
,Repair,NNP,O
,Confirmation,NNP,O
,at,IN,O
,the,DT,O
,end,NN,O
,of,IN,O
,this,DT,O
,task,NN,O
,.,.,O
Sentence: 171,If,IN,O
,the,DT,O
,Repair,NNP,O
,Confirmation,NNP,O
,is,VBZ,O
,not,RB,O
,satisfactory,JJ,O
,",",",",O
,then,RB,O
,continue,VB,O
,.,.,O
Sentence: 172,Replace,NNP,O
,the,DT,O
,cabin,NN,B-component
,temperature,NN,B-component
,indicator,NN,I-component
,N,NNP,O
,11,CD,O
,.,.,O
Sentence: 173,Cabin,NNP,B-component
,Temperature,NNP,B-component
,Indicator,NNP,I-component
,Removal,NNP,O
,.,.,O
Sentence: 174,Cabin,NNP,B-component
,Temperature,NNP,B-component
,Indicator,NNP,I-component
,Installation,NN,O
,.,.,O
Sentence: 175,Do,VBP,O
,the,DT,O
,Repair,NNP,O
,Confirmation,NNP,O
,at,IN,O
,the,DT,O
,end,NN,O
,of,IN,O
,this,DT,O
,task,NN,O
,.,.,O
Sentence: 176,If,IN,O
,the,DT,O
,Repair,NNP,O
,Confirmation,NNP,O
,is,VBZ,O
,not,RB,O
,satisfactory,JJ,O
,",",",",O
,then,RB,O
,continue,VB,O
,.,.,O
Sentence: 177,Replace,NNP,O
,the,DT,O
,air,NN,O
,temperature,NN,B-component
,selector,NN,I-component
,S,NNP,O
,1,CD,O
,.,.,O
Sentence: 178,Close,NNP,O
,the,DT,O
,P,NN,O
,5,CD,O
,overhead,NN,B-component
,panel,NN,I-component
,.,.,O
Sentence: 179,Do,VBP,O
,the,DT,O
,Repair,NNP,O
,Confirmation,NNP,O
,at,IN,O
,the,DT,O
,end,NN,O
,of,IN,O
,this,DT,O
,task,NN,O
,.,.,O
Sentence: 180,Do,VBP,O
,this,DT,O
,check,NN,O
,of,IN,O
,the,DT,O
,wiring,NN,O
,for,IN,O
,P,NN,O
,5,CD,O
,-,:,O
,17,CD,O
,cabin,NN,B-component
,temperature,NN,O
,panel,NN,B-component
,and,CC,O
,the,DT,O
,temperature,NN,B-component
,bulb,NN,I-component
,for,IN,O
,the,DT,O
,aft,JJ,O
,passenger,NN,O
,cabin,NN,B-component
,supply,NN,O
,duct,NN,B-component
,.,.,O
Sentence: 181,Lower,JJR,O
,the,DT,O
,P,NN,O
,5,CD,O
,overhead,NN,B-component
,panel,NN,I-component
,to,TO,O
,get,VB,O
,access,NN,O
,to,TO,O
,electrical,JJ,O
,connector,NN,B-component
,D,NNP,O
,3998,CD,O
,for,IN,O
,the,DT,O
,air,NN,O
,temperature,NN,B-component
,selector,NN,I-component
,switch,NN,B-component
,S,NNP,O
,1,CD,O
,.,.,O
Sentence: 182,Disconnect,NNP,O
,electrical,JJ,O
,connector,NN,B-component
,D,NNP,O
,11838,CD,O
,from,IN,O
,the,DT,O
,left,NN,O
,pack,NN,O
,temperature,NN,B-component
,bulb,NN,I-component
,T,NN,O
,535,CD,O
,.,.,O
Sentence: 183,Do,VBP,O
,a,DT,O
,check,NN,O
,for,IN,O
,an,DT,O
,open,JJ,O
,circuit,NN,B-component
,between,IN,O
,these,DT,O
,pins,NNS,B-component
,on,IN,O
,connector,NN,B-component
,D,NNP,O
,3998,CD,O
,and,CC,O
,connector,NN,B-component
,D,NNP,O
,11838,CD,O
,.,.,O
Sentence: 184,Make,VB,O
,sure,JJ,O
,pin,NN,B-component
,A,DT,O
,of,IN,O
,connector,NN,B-component
,D,NNP,O
,11838,CD,O
,goes,VBZ,O
,to,TO,O
,ground,VB,O
,.,.,O
Sentence: 185,If,IN,O
,there,EX,O
,is,VBZ,O
,an,DT,O
,open,JJ,O
,circuit,NN,B-component
,",",",",O
,then,RB,O
,do,VBP,O
,these,DT,O
,steps,NNS,O
,.,.,O
Sentence: 186,Repair,NNP,O
,the,DT,O
,wiring,NN,O
,.,.,O
Sentence: 187,Close,NNP,O
,the,DT,O
,P,NN,O
,5,CD,O
,overhead,NN,B-component
,panel,NN,I-component
,.,.,O
Sentence: 188,Do,VBP,O
,the,DT,O
,Repair,NNP,O
,Confirmation,NNP,O
,at,IN,O
,the,DT,O
,end,NN,O
,of,IN,O
,this,DT,O
,task,NN,O
,.,.,O
Sentence: 189,If,IN,O
,there,EX,O
,is,VBZ,O
,continuity,NN,O
,",",",",O
,then,RB,O
,continue,VB,O
,.,.,O
Sentence: 190,Replace,NNP,O
,the,DT,O
,temperature,NN,B-component
,bulb,NN,I-component
,T,NN,O
,535,CD,O
,for,IN,O
,the,DT,O
,aft,JJ,O
,passenger,NN,O
,cabin,NN,B-component
,supply,NN,O
,duct,NN,B-component
,.,.,O
Sentence: 191,Duct,NNP,B-component
,Temperature,NNP,B-component
,Bulb,NNP,I-component
,Removal,NNP,O
,.,.,O
Sentence: 192,Duct,NNP,B-component
,Temperature,NNP,B-component
,Bulb,NNP,I-component
,Installation,NN,O
,.,.,O
Sentence: 193,Do,VBP,O
,the,DT,O
,Repair,NNP,O
,Confirmation,NNP,O
,at,IN,O
,the,DT,O
,end,NN,O
,of,IN,O
,this,DT,O
,task,NN,O
,.,.,O
Sentence: 194,If,IN,O
,the,DT,O
,Repair,NNP,O
,Confirmation,NNP,O
,is,VBZ,O
,not,RB,O
,satisfactory,JJ,O
,",",",",O
,then,RB,O
,continue,VB,O
,.,.,O
Sentence: 195,Replace,NNP,O
,the,DT,O
,air,NN,O
,temperature,NN,B-component
,selector,NN,I-component
,S,NNP,O
,1,CD,O
,.,.,O
Sentence: 196,Close,NNP,O
,the,DT,O
,P,NN,O
,5,CD,O
,overhead,NN,B-component
,panel,NN,I-component
,.,.,O
Sentence: 197,Do,VBP,O
,the,DT,O
,Repair,NNP,O
,Confirmation,NNP,O
,at,IN,O
,the,DT,O
,end,NN,O
,of,IN,O
,this,DT,O
,task,NN,O
,.,.,O
Sentence: 198,Supply,NNP,O
,conditioned,VBN,O
,air,NN,O
,with,IN,O
,the,DT,O
,right,NN,O
,cooling,VBG,B-component
,pack,NN,I-component
,.,.,O
Sentence: 199,Supply,NNP,O
,Conditioned,NNP,O
,Air,NNP,O
,with,IN,O
,a,DT,O
,Cooling,NNP,O
,Pack,NNP,O
,.,.,O
Sentence: 200,On,IN,O
,the,DT,O
,P,NN,O
,5,CD,O
,-,:,O
,17,CD,O
,cabin,NN,B-component
,temperature,NN,O
,panel,NN,B-component
,",",",",O
,put,VBP,O
,the,DT,O
,CONT,NNP,O
,CAB,NNP,O
,",",",",O
,FWD,NNP,O
,CAB,NNP,O
,and,CC,O
,AFT,NNP,O
,CAB,NNP,O
,temperature,NN,B-component
,selectors,NNS,I-component
,to,TO,O
,the,DT,O
,AUTO,NNP,O
,(,(,O
,12,CD,O
,:,:,O
,00,CD,O
,),),O
,position,NN,O
,.,.,O
Sentence: 201,Operate,NNP,O
,the,DT,O
,pack,NN,O
,for,IN,O
,two,CD,O
,minutes,NNS,O
,to,TO,O
,let,VB,O
,output,NN,O
,temperature,NN,O
,to,TO,O
,become,VB,O
,stable,JJ,O
,.,.,O
Sentence: 202,Put,VB,O
,the,DT,O
,air,NN,O
